alpha(x) =  0.500  beta(v) =  1.000  delta (t) = 0.050
Free stream: density =  1.000  velocity = -1.000  temperature =  1.000
x,t=    0.000,  t=    5.000,  t=   10.000,  t=   15.000,  t=   20.000,  t=   25.000,  t=   30.000,  t=   35.000,  t=   40.000,  t=   45.000,  t=   50.000,
   13.000000,       0.000004,       0.049952,       0.482921,       0.141461,       0.019038,       0.006206,       0.003927,       0.003086,       0.002604,       0.002366,       0.002238,
   13.500000,       0.000004,       0.039424,       0.446376,       0.170881,       0.022526,       0.007008,       0.004426,       0.003475,       0.002930,       0.002637,       0.002449,
   14.000000,       0.000004,       0.031208,       0.398580,       0.204743,       0.026630,       0.007790,       0.004859,       0.003836,       0.003229,       0.002885,       0.002649,
   14.500000,       0.000004,       0.024765,       0.345192,       0.242833,       0.031495,       0.008552,       0.005264,       0.004136,       0.003513,       0.003107,       0.002830,
   15.000000,       0.000004,       0.019667,       0.291398,       0.284328,       0.037393,       0.009346,       0.005597,       0.004433,       0.003761,       0.003306,       0.003004,
   15.500000,       0.000004,       0.015610,       0.241008,       0.327691,       0.044567,       0.010189,       0.005907,       0.004673,       0.003972,       0.003506,       0.003177,
   16.000000,       0.000004,       0.012364,       0.196238,       0.370470,       0.053301,       0.011133,       0.006166,       0.004890,       0.004178,       0.003673,       0.003346,
   16.500000,       0.000004,       0.009785,       0.158030,       0.409361,       0.063984,       0.012193,       0.006399,       0.005052,       0.004333,       0.003824,       0.003490,
   17.000000,       0.000004,       0.007735,       0.126310,       0.440523,       0.077010,       0.013463,       0.006612,       0.005220,       0.004479,       0.003975,       0.003610,
   17.500000,       0.000004,       0.006099,       0.100489,       0.460161,       0.092790,       0.014983,       0.006800,       0.005285,       0.004572,       0.004082,       0.003713,
   18.000000,       0.000004,       0.004810,       0.079757,       0.465326,       0.111805,       0.016816,       0.006948,       0.005355,       0.004663,       0.004162,       0.003781,
   18.500000,       0.000004,       0.003799,       0.063258,       0.454812,       0.134465,       0.019100,       0.007130,       0.005388,       0.004679,       0.004202,       0.003824,
   19.000000,       0.000004,       0.002999,       0.050196,       0.429557,       0.161106,       0.021894,       0.007348,       0.005381,       0.004702,       0.004228,       0.003856,
   19.500000,       0.000004,       0.002359,       0.039884,       0.392545,       0.191911,       0.025400,       0.007618,       0.005386,       0.004699,       0.004250,       0.003882,
   20.000000,       0.000004,       0.001857,       0.031772,       0.347924,       0.226717,       0.029743,       0.007923,       0.005357,       0.004672,       0.004233,       0.003882,
   20.500000,       0.000004,       0.001463,       0.025368,       0.300241,       0.264901,       0.035135,       0.008323,       0.005321,       0.004635,       0.004210,       0.003901,
   21.000000,       0.000004,       0.001139,       0.020307,       0.253347,       0.305221,       0.041824,       0.008819,       0.005293,       0.004591,       0.004193,       0.003881,
   21.500000,       0.000004,       0.000885,       0.016313,       0.209950,       0.345638,       0.050040,       0.009448,       0.005259,       0.004513,       0.004142,       0.003862,
   22.000000,       0.000004,       0.000677,       0.013136,       0.171623,       0.383385,       0.060160,       0.010289,       0.005222,       0.004433,       0.004076,       0.003807,
   22.500000,       0.000004,       0.000512,       0.010625,       0.138877,       0.415053,       0.072516,       0.011377,       0.005196,       0.004343,       0.004024,       0.003770,
   23.000000,       0.000004,       0.000386,       0.008613,       0.111601,       0.437118,       0.087495,       0.012725,       0.005201,       0.004257,       0.003940,       0.003730,
   23.500000,       0.000004,       0.000289,       0.007007,       0.089277,       0.446632,       0.105508,       0.014456,       0.005212,       0.004144,       0.003857,       0.003660,
   24.000000,       0.000004,       0.000223,       0.005709,       0.071254,       0.441839,       0.127013,       0.016620,       0.005275,       0.004017,       0.003745,       0.003572,
   24.500000,       0.000004,       0.000166,       0.004670,       0.056798,       0.422923,       0.152254,       0.019360,       0.005377,       0.003911,       0.003645,       0.003499,
   25.000000,       0.000004,       0.000123,       0.003838,       0.045295,       0.391876,       0.181511,       0.022785,       0.005587,       0.003806,       0.003502,       0.003382,
   25.500000,       0.000004,       0.000089,       0.003158,       0.036149,       0.352193,       0.214657,       0.027044,       0.005869,       0.003690,       0.003374,       0.003273,
   26.000000,       0.000004,       0.000067,       0.002604,       0.028896,       0.307928,       0.251179,       0.032301,       0.006239,       0.003586,       0.003263,       0.003152,
   26.500000,       0.000004,       0.000050,       0.002163,       0.023143,       0.262950,       0.290031,       0.038785,       0.006731,       0.003482,       0.003132,       0.003029,
   27.000000,       0.000004,       0.000038,       0.001796,       0.018580,       0.220200,       0.329455,       0.046798,       0.007405,       0.003453,       0.002993,       0.002907,
   27.500000,       0.000004,       0.000029,       0.001491,       0.014951,       0.181584,       0.366992,       0.056605,       0.008246,       0.003421,       0.002876,       0.002789,
   28.000000,       0.000004,       0.000021,       0.001253,       0.012060,       0.148014,       0.399490,       0.068533,       0.009342,       0.003416,       0.002753,       0.002664,
   28.500000,       0.000004,       0.000016,       0.001042,       0.009765,       0.119654,       0.423620,       0.082953,       0.010746,       0.003456,       0.002669,       0.002543,
   29.000000,       0.000004,       0.000013,       0.000871,       0.007916,       0.096169,       0.436317,       0.100310,       0.012490,       0.003506,       0.002568,       0.002439,
   29.500000,       0.000004,       0.000009,       0.000725,       0.006446,       0.077023,       0.435560,       0.120958,       0.014698,       0.003616,       0.002491,       0.002356,
   30.000000,       0.000004,       0.000007,       0.000612,       0.005250,       0.061563,       0.420978,       0.145262,       0.017428,       0.003763,       0.002416,       0.002248,
   30.500000,       0.000004,       0.000006,       0.000515,       0.004294,       0.049191,       0.394000,       0.173401,       0.020812,       0.003974,       0.002332,       0.002154,
   31.000000,       0.000004,       0.000005,       0.000434,       0.003517,       0.039309,       0.357584,       0.205360,       0.024998,       0.004306,       0.002274,       0.002061,
   31.500000,       0.000004,       0.000004,       0.000363,       0.002887,       0.031449,       0.315536,       0.240781,       0.030166,       0.004748,       0.002241,       0.001971,
   32.000000,       0.000004,       0.000004,       0.000310,       0.002392,       0.025189,       0.271689,       0.278713,       0.036505,       0.005287,       0.002192,       0.001883,
   32.500000,       0.000004,       0.000003,       0.000259,       0.001981,       0.020219,       0.229167,       0.317627,       0.044290,       0.006008,       0.002171,       0.001804,
   33.000000,       0.000004,       0.000003,       0.000221,       0.001643,       0.016256,       0.190127,       0.355222,       0.053783,       0.006905,       0.002155,       0.001714,
   33.500000,       0.000004,       0.000003,       0.000190,       0.001358,       0.013110,       0.155751,       0.388621,       0.065336,       0.008021,       0.002184,       0.001634,
   34.000000,       0.000004,       0.000003,       0.000160,       0.001128,       0.010586,       0.126396,       0.414526,       0.079265,       0.009462,       0.002259,       0.001564,
   34.500000,       0.000004,       0.000003,       0.000130,       0.000951,       0.008582,       0.101895,       0.429841,       0.096029,       0.011217,       0.002361,       0.001499,
   35.000000,       0.000004,       0.000003,       0.000112,       0.000793,       0.006970,       0.081794,       0.432323,       0.115936,       0.013421,       0.002527,       0.001444,
   35.500000,       0.000004,       0.000003,       0.000096,       0.000664,       0.005680,       0.065497,       0.421176,       0.139381,       0.016102,       0.002744,       0.001368,
   36.000000,       0.000004,       0.000003,       0.000085,       0.000552,       0.004631,       0.052388,       0.397369,       0.166619,       0.019452,       0.003017,       0.001345,
   36.500000,       0.000004,       0.000003,       0.000074,       0.000466,       0.003784,       0.041899,       0.363493,       0.197667,       0.023539,       0.003385,       0.001313,
   37.000000,       0.000004,       0.000003,       0.000066,       0.000390,       0.003104,       0.033530,       0.323128,       0.232201,       0.028564,       0.003851,       0.001309,
   37.500000,       0.000004,       0.000003,       0.000059,       0.000330,       0.002557,       0.026864,       0.280041,       0.269431,       0.034730,       0.004429,       0.001334,
   38.000000,       0.000004,       0.000003,       0.000049,       0.000284,       0.002114,       0.021552,       0.237555,       0.307988,       0.042273,       0.005166,       0.001364,
   38.500000,       0.000004,       0.000003,       0.000041,       0.000238,       0.001750,       0.017334,       0.198017,       0.345775,       0.051460,       0.006077,       0.001398,
   39.000000,       0.000004,       0.000003,       0.000034,       0.000206,       0.001446,       0.013958,       0.162833,       0.379982,       0.062626,       0.007241,       0.001499,
   39.500000,       0.000004,       0.000003,       0.000031,       0.000173,       0.001205,       0.011272,       0.132532,       0.407495,       0.076082,       0.008643,       0.001594,
   40.000000,       0.000004,       0.000003,       0.000027,       0.000143,       0.000996,       0.009128,       0.107095,       0.425106,       0.092270,       0.010391,       0.001730,
   40.500000,       0.000004,       0.000003,       0.000024,       0.000123,       0.000839,       0.007405,       0.086098,       0.430427,       0.111521,       0.012535,       0.001909,
   41.000000,       0.000004,       0.000003,       0.000021,       0.000106,       0.000697,       0.006019,       0.069031,       0.422276,       0.134220,       0.015177,       0.002146,
   41.500000,       0.000004,       0.000003,       0.000017,       0.000087,       0.000580,       0.004906,       0.055249,       0.401264,       0.160643,       0.018422,       0.002459,
   42.000000,       0.000004,       0.000003,       0.000014,       0.000076,       0.000488,       0.004008,       0.044211,       0.369573,       0.190840,       0.022401,       0.002847,
   42.500000,       0.000004,       0.000003,       0.000015,       0.000066,       0.000409,       0.003280,       0.035381,       0.330644,       0.224596,       0.027272,       0.003332,
   43.000000,       0.000004,       0.000003,       0.000014,       0.000055,       0.000341,       0.002700,       0.028342,       0.288197,       0.261247,       0.033254,       0.003919,
   43.500000,       0.000004,       0.000003,       0.000014,       0.000049,       0.000294,       0.002223,       0.022744,       0.245664,       0.299516,       0.040546,       0.004649,
   44.000000,       0.000004,       0.000003,       0.000012,       0.000046,       0.000251,       0.001836,       0.018278,       0.205614,       0.337456,       0.049418,       0.005570,
   44.500000,       0.000004,       0.000003,       0.000012,       0.000035,       0.000207,       0.001514,       0.014715,       0.169606,       0.372446,       0.060195,       0.006713,
   45.000000,       0.000004,       0.000003,       0.000010,       0.000036,       0.000180,       0.001259,       0.011875,       0.138400,       0.401413,       0.073202,       0.008094,
   45.500000,       0.000004,       0.000003,       0.000009,       0.000030,       0.000152,       0.001045,       0.009612,       0.112026,       0.421140,       0.088837,       0.009815,
   46.000000,       0.000004,       0.000003,       0.000009,       0.000027,       0.000125,       0.000872,       0.007792,       0.090202,       0.429052,       0.107456,       0.011866,
   46.500000,       0.000004,       0.000003,       0.000008,       0.000022,       0.000110,       0.000725,       0.006329,       0.072379,       0.423660,       0.129465,       0.014443,
   47.000000,       0.000004,       0.000003,       0.000008,       0.000019,       0.000091,       0.000605,       0.005159,       0.057969,       0.405233,       0.155135,       0.017599,
   47.500000,       0.000004,       0.000003,       0.000007,       0.000017,       0.000075,       0.000508,       0.004212,       0.046390,       0.375641,       0.184541,       0.021445,
   48.000000,       0.000004,       0.000003,       0.000007,       0.000016,       0.000068,       0.000427,       0.003439,       0.037140,       0.338054,       0.217596,       0.026174,
   48.500000,       0.000004,       0.000003,       0.000007,       0.000014,       0.000057,       0.000353,       0.002828,       0.029746,       0.296233,       0.253663,       0.031937,
   49.000000,       0.000004,       0.000003,       0.000007,       0.000013,       0.000047,       0.000302,       0.002330,       0.023866,       0.253657,       0.291643,       0.038960,
   49.500000,       0.000004,       0.000003,       0.000006,       0.000013,       0.000046,       0.000254,       0.001917,       0.019173,       0.213094,       0.329730,       0.047542,
   50.000000,       0.000004,       0.000003,       0.000006,       0.000013,       0.000039,       0.000215,       0.001585,       0.015428,       0.176308,       0.365430,       0.057955,
   50.500000,       0.000004,       0.000003,       0.000006,       0.000011,       0.000035,       0.000179,       0.001310,       0.012447,       0.144180,       0.395716,       0.070516,
   51.000000,       0.000004,       0.000003,       0.000006,       0.000010,       0.000032,       0.000155,       0.001089,       0.010067,       0.116915,       0.417430,       0.085624,
   51.500000,       0.000004,       0.000003,       0.000006,       0.000009,       0.000026,       0.000127,       0.000909,       0.008162,       0.094244,       0.427788,       0.103632,
   52.000000,       0.000004,       0.000003,       0.000006,       0.000008,       0.000021,       0.000108,       0.000760,       0.006624,       0.075669,       0.425022,       0.124968,
   52.500000,       0.000004,       0.000003,       0.000006,       0.000007,       0.000018,       0.000092,       0.000634,       0.005391,       0.060634,       0.409076,       0.149906,
   53.000000,       0.000004,       0.000003,       0.000006,       0.000006,       0.000017,       0.000077,       0.000527,       0.004400,       0.048537,       0.381527,       0.178581,
   53.500000,       0.000004,       0.000003,       0.000006,       0.000006,       0.000015,       0.000065,       0.000435,       0.003595,       0.038853,       0.345337,       0.210943,
   54.000000,       0.000004,       0.000003,       0.000005,       0.000006,       0.000013,       0.000055,       0.000366,       0.002948,       0.031128,       0.304168,       0.246454,
   54.500000,       0.000004,       0.000003,       0.000005,       0.000006,       0.000014,       0.000048,       0.000307,       0.002419,       0.024968,       0.261594,       0.284139,
   55.000000,       0.000004,       0.000003,       0.000005,       0.000005,       0.000013,       0.000039,       0.000260,       0.001996,       0.020051,       0.220557,       0.322320,
   55.500000,       0.000004,       0.000003,       0.000005,       0.000005,       0.000012,       0.000039,       0.000226,       0.001647,       0.016135,       0.183009,       0.358640,
   56.000000,       0.000004,       0.000003,       0.000005,       0.000005,       0.000011,       0.000033,       0.000185,       0.001363,       0.013010,       0.149991,       0.390144,
   56.500000,       0.000004,       0.000003,       0.000005,       0.000005,       0.000010,       0.000031,       0.000162,       0.001132,       0.010516,       0.121813,       0.413687,
   57.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000009,       0.000027,       0.000133,       0.000936,       0.008520,       0.098308,       0.426343,
   57.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000008,       0.000023,       0.000112,       0.000788,       0.006911,       0.078992,       0.426161,
   58.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000007,       0.000018,       0.000097,       0.000658,       0.005627,       0.063327,       0.412709,
   58.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000006,       0.000017,       0.000079,       0.000542,       0.004580,       0.050699,       0.387231,
   59.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000017,       0.000067,       0.000454,       0.003749,       0.040596,       0.352471,
   59.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000016,       0.000057,       0.000384,       0.003073,       0.032513,       0.312021,
   60.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000014,       0.000047,       0.000318,       0.002527,       0.026068,       0.269540,
   60.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000013,       0.000041,       0.000274,       0.002077,       0.020926,       0.228080,
   61.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000011,       0.000036,       0.000233,       0.001714,       0.016838,       0.189783,
   61.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000010,       0.000035,       0.000187,       0.001420,       0.013567,       0.155886,
   62.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000009,       0.000027,       0.000165,       0.001176,       0.010962,       0.126805,
   62.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000004,       0.000009,       0.000026,       0.000136,       0.000974,       0.008870,       0.102445,
   63.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000004,       0.000008,       0.000022,       0.000116,       0.000811,       0.007200,       0.082371,
   63.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000008,       0.000020,       0.000097,       0.000678,       0.005857,       0.066074,
   64.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000004,       0.000007,       0.000019,       0.000083,       0.000564,       0.004774,       0.052910,
   64.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000004,       0.000006,       0.000019,       0.000068,       0.000468,       0.003895,       0.042354,
   65.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000005,       0.000017,       0.000060,       0.000397,       0.003190,       0.033926,
   65.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000005,       0.000014,       0.000048,       0.000331,       0.002618,       0.027189,
   66.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000005,       0.000013,       0.000044,       0.000280,       0.002157,       0.021832,
   66.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000004,       0.000004,       0.000012,       0.000037,       0.000236,       0.001781,       0.017556,
   67.000000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000004,       0.000011,       0.000034,       0.000195,       0.001469,       0.014139,
   67.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000005,       0.000004,       0.000010,       0.000028,       0.000168,       0.001217,       0.011418,
   68.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000005,       0.000004,       0.000009,       0.000029,       0.000141,       0.001006,       0.009238,
   68.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000005,       0.000005,       0.000008,       0.000025,       0.000119,       0.000843,       0.007496,
   69.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000003,       0.000005,       0.000007,       0.000021,       0.000100,       0.000698,       0.006095,
   69.500000,       0.000004,       0.000003,       0.000005,       0.000002,       0.000002,       0.000004,       0.000007,       0.000019,       0.000086,       0.000586,       0.004963,
   70.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000003,       0.000006,       0.000006,       0.000017,       0.000068,       0.000486,       0.004048,
   70.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000003,       0.000006,       0.000006,       0.000016,       0.000063,       0.000410,       0.003315,
   71.000000,       0.000004,       0.000003,       0.000005,       0.000002,       0.000004,       0.000005,       0.000006,       0.000015,       0.000051,       0.000345,       0.002723,
   71.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000004,       0.000005,       0.000006,       0.000014,       0.000043,       0.000288,       0.002241,
   72.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000004,       0.000005,       0.000005,       0.000012,       0.000038,       0.000246,       0.001846,
   72.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000004,       0.000006,       0.000006,       0.000013,       0.000033,       0.000203,       0.001523,
   73.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000003,       0.000005,       0.000005,       0.000012,       0.000031,       0.000170,       0.001266,
   73.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000003,       0.000006,       0.000005,       0.000011,       0.000030,       0.000147,       0.001046,
   74.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000003,       0.000006,       0.000005,       0.000010,       0.000025,       0.000125,       0.000874,
   74.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000005,       0.000007,       0.000005,       0.000010,       0.000023,       0.000105,       0.000726,
   75.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000004,       0.000007,       0.000005,       0.000009,       0.000023,       0.000090,       0.000607,
   75.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000005,       0.000007,       0.000005,       0.000009,       0.000021,       0.000073,       0.000508,
   76.000000,       0.000004,       0.000003,       0.000005,       0.000002,       0.000005,       0.000006,       0.000006,       0.000008,       0.000019,       0.000066,       0.000423,
   76.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000005,       0.000006,       0.000006,       0.000007,       0.000017,       0.000055,       0.000354,
   77.000000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000004,       0.000005,       0.000005,       0.000007,       0.000016,       0.000047,       0.000304,
   77.500000,       0.000004,       0.000003,       0.000005,       0.000003,       0.000004,       0.000005,       0.000005,       0.000007,       0.000013,       0.000042,       0.000256,
   78.000000,       0.000004,       0.000003,       0.000006,       0.000003,       0.000005,       0.000005,       0.000005,       0.000006,       0.000012,       0.000036,       0.000213,
   78.500000,       0.000004,       0.000003,       0.000006,       0.000004,       0.000004,       0.000005,       0.000007,       0.000006,       0.000011,       0.000034,       0.000179,
   79.000000,       0.000004,       0.000003,       0.000006,       0.000004,       0.000005,       0.000006,       0.000006,       0.000006,       0.000014,       0.000034,       0.000153,
   79.500000,       0.000004,       0.000003,       0.000006,       0.000004,       0.000005,       0.000006,       0.000007,       0.000008,       0.000013,       0.000034,       0.000130,
   80.000000,       0.000004,       0.000003,       0.000006,       0.000004,       0.000005,       0.000006,       0.000009,       0.000008,       0.000015,       0.000028,       0.000111,
   80.500000,       0.000004,       0.000003,       0.000006,       0.000005,       0.000004,       0.000006,       0.000007,       0.000007,       0.000014,       0.000024,       0.000096,
   81.000000,       0.000004,       0.000003,       0.000006,       0.000005,       0.000004,       0.000006,       0.000007,       0.000009,       0.000014,       0.000023,       0.000084,
   81.500000,       0.000004,       0.000003,       0.000005,       0.000004,       0.000004,       0.000006,       0.000006,       0.000009,       0.000012,       0.000024,       0.000074,
   82.000000,       0.000004,       0.000003,       0.000005,       0.000006,       0.000006,       0.000006,       0.000006,       0.000009,       0.000011,       0.000026,       0.000062,
   82.500000,       0.000004,       0.000003,       0.000005,       0.000006,       0.000006,       0.000007,       0.000006,       0.000008,       0.000012,       0.000024,       0.000054,
   83.000000,       0.000004,       0.000003,       0.000005,       0.000006,       0.000005,       0.000006,       0.000006,       0.000008,       0.000011,       0.000026,       0.000052,
   83.500000,       0.000004,       0.000003,       0.000005,       0.000006,       0.000005,       0.000007,       0.000008,       0.000008,       0.000015,       0.000024,       0.000049,
   84.000000,       0.000004,       0.000003,       0.000005,       0.000006,       0.000006,       0.000008,       0.000010,       0.000009,       0.000015,       0.000021,       0.000044,
   84.500000,       0.000004,       0.000003,       0.000005,       0.000008,       0.000007,       0.000009,       0.000011,       0.000011,       0.000017,       0.000019,       0.000045,
   85.000000,       0.000004,       0.000003,       0.000005,       0.000008,       0.000007,       0.000008,       0.000009,       0.000010,       0.000016,       0.000018,       0.000039,
   85.500000,       0.000004,       0.000003,       0.000005,       0.000009,       0.000007,       0.000008,       0.000008,       0.000010,       0.000016,       0.000017,       0.000035,
   86.000000,       0.000004,       0.000003,       0.000005,       0.000008,       0.000007,       0.000011,       0.000009,       0.000010,       0.000015,       0.000017,       0.000034,
   86.500000,       0.000004,       0.000003,       0.000005,       0.000008,       0.000009,       0.000011,       0.000011,       0.000013,       0.000016,       0.000015,       0.000031,
   87.000000,       0.000004,       0.000003,       0.000007,       0.000009,       0.000009,       0.000010,       0.000011,       0.000013,       0.000016,       0.000017,       0.000029,
   87.500000,       0.000004,       0.000003,       0.000007,       0.000009,       0.000007,       0.000009,       0.000010,       0.000015,       0.000015,       0.000018,       0.000026,
   88.000000,       0.000004,       0.000003,       0.000008,       0.000009,       0.000010,       0.000009,       0.000011,       0.000015,       0.000016,       0.000018,       0.000023,
   88.500000,       0.000004,       0.000004,       0.000007,       0.000009,       0.000010,       0.000010,       0.000010,       0.000016,       0.000015,       0.000018,       0.000019,
   89.000000,       0.000004,       0.000004,       0.000007,       0.000008,       0.000010,       0.000010,       0.000011,       0.000016,       0.000016,       0.000018,       0.000016,
   89.500000,       0.000004,       0.000004,       0.000006,       0.000008,       0.000010,       0.000010,       0.000011,       0.000015,       0.000016,       0.000016,       0.000016,
   90.000000,       0.000004,       0.000004,       0.000006,       0.000008,       0.000010,       0.000010,       0.000011,       0.000013,       0.000014,       0.000015,       0.000014,
   90.500000,       0.000004,       0.000004,       0.000006,       0.000008,       0.000011,       0.000011,       0.000010,       0.000013,       0.000013,       0.000014,       0.000013,
   91.000000,       0.000004,       0.000005,       0.000007,       0.000007,       0.000010,       0.000011,       0.000013,       0.000013,       0.000012,       0.000011,       0.000012,
   91.500000,       0.000004,       0.000005,       0.000007,       0.000008,       0.000010,       0.000011,       0.000013,       0.000011,       0.000013,       0.000010,       0.000010,
   92.000000,       0.000004,       0.000005,       0.000007,       0.000008,       0.000012,       0.000011,       0.000013,       0.000012,       0.000013,       0.000009,       0.000007,
