alpha(x) =  0.500  beta(v) =  1.000  delta (t) = 0.050
Free stream: density =  1.000  velocity = -1.000  temperature =  1.000
x,t=    0.000,  t=    5.000,  t=   10.000,  t=   15.000,  t=   20.000,  t=   25.000,  t=   30.000,  t=   35.000,  t=   40.000,  t=   45.000,  t=   50.000,
   17.000000,      -1.000002,      -0.998343,      -0.923642,      -0.319878,      -0.031878,      -0.004243,      -0.001500,      -0.000994,      -0.000769,      -0.000631,      -0.000537,
   17.500000,      -1.000002,      -0.998762,      -0.941033,      -0.379699,      -0.039527,      -0.004936,      -0.001592,      -0.001026,      -0.000792,      -0.000649,      -0.000553,
   18.000000,      -1.000002,      -0.999077,      -0.954478,      -0.444199,      -0.049049,      -0.005792,      -0.001696,      -0.001058,      -0.000814,      -0.000666,      -0.000567,
   18.500000,      -1.000002,      -0.999315,      -0.964830,      -0.511400,      -0.060866,      -0.006852,      -0.001816,      -0.001089,      -0.000833,      -0.000681,      -0.000580,
   19.000000,      -1.000002,      -0.999491,      -0.972780,      -0.578852,      -0.075479,      -0.008167,      -0.001959,      -0.001120,      -0.000850,      -0.000695,      -0.000591,
   19.500000,      -1.000002,      -0.999621,      -0.978882,      -0.643980,      -0.093457,      -0.009803,      -0.002129,      -0.001154,      -0.000868,      -0.000709,      -0.000602,
   20.000000,      -1.000002,      -0.999720,      -0.983578,      -0.704458,      -0.115437,      -0.011836,      -0.002332,      -0.001189,      -0.000883,      -0.000721,      -0.000612,
   20.500000,      -1.000002,      -0.999796,      -0.987189,      -0.758600,      -0.142092,      -0.014367,      -0.002580,      -0.001227,      -0.000898,      -0.000732,      -0.000621,
   21.000000,      -1.000002,      -0.999850,      -0.989972,      -0.805492,      -0.174092,      -0.017516,      -0.002883,      -0.001270,      -0.000914,      -0.000743,      -0.000630,
   21.500000,      -1.000002,      -0.999893,      -0.992128,      -0.844952,      -0.212012,      -0.021430,      -0.003253,      -0.001318,      -0.000929,      -0.000751,      -0.000638,
   22.000000,      -1.000002,      -0.999923,      -0.993797,      -0.877405,      -0.256237,      -0.026294,      -0.003711,      -0.001374,      -0.000944,      -0.000760,      -0.000644,
   22.500000,      -1.000002,      -0.999945,      -0.995102,      -0.903600,      -0.306816,      -0.032333,      -0.004275,      -0.001439,      -0.000959,      -0.000769,      -0.000652,
   23.000000,      -1.000002,      -0.999962,      -0.996117,      -0.924460,      -0.363322,      -0.039821,      -0.004972,      -0.001516,      -0.000976,      -0.000776,      -0.000657,
   23.500000,      -1.000002,      -0.999975,      -0.996913,      -0.940908,      -0.424738,      -0.049089,      -0.005834,      -0.001608,      -0.000992,      -0.000783,      -0.000661,
   24.000000,      -1.000002,      -0.999988,      -0.997536,      -0.953799,      -0.489419,      -0.060533,      -0.006901,      -0.001720,      -0.001009,      -0.000788,      -0.000665,
   24.500000,      -1.000002,      -0.999994,      -0.998029,      -0.963851,      -0.555230,      -0.074615,      -0.008223,      -0.001855,      -0.001030,      -0.000795,      -0.000669,
   25.000000,      -1.000002,      -0.999998,      -0.998423,      -0.971685,      -0.619769,      -0.091875,      -0.009859,      -0.002022,      -0.001053,      -0.000800,      -0.000671,
   25.500000,      -1.000002,      -1.000000,      -0.998735,      -0.977776,      -0.680749,      -0.112908,      -0.011886,      -0.002225,      -0.001080,      -0.000807,      -0.000674,
   26.000000,      -1.000002,      -1.000003,      -0.998982,      -0.982518,      -0.736310,      -0.138357,      -0.014397,      -0.002473,      -0.001111,      -0.000815,      -0.000676,
   26.500000,      -1.000002,      -1.000005,      -0.999184,      -0.986213,      -0.785277,      -0.168867,      -0.017505,      -0.002778,      -0.001148,      -0.000823,      -0.000680,
   27.000000,      -1.000002,      -1.000006,      -0.999343,      -0.989100,      -0.827173,      -0.205021,      -0.021354,      -0.003154,      -0.001193,      -0.000830,      -0.000683,
   27.500000,      -1.000002,      -1.000008,      -0.999469,      -0.991356,      -0.862142,      -0.247243,      -0.026118,      -0.003614,      -0.001247,      -0.000839,      -0.000685,
   28.000000,      -1.000002,      -1.000008,      -0.999575,      -0.993127,      -0.890755,      -0.295668,      -0.032009,      -0.004180,      -0.001312,      -0.000850,      -0.000687,
   28.500000,      -1.000002,      -1.000008,      -0.999655,      -0.994524,      -0.913812,      -0.350016,      -0.039287,      -0.004879,      -0.001391,      -0.000864,      -0.000689,
   29.000000,      -1.000002,      -1.000008,      -0.999722,      -0.995620,      -0.932176,      -0.409457,      -0.048266,      -0.005741,      -0.001486,      -0.000878,      -0.000693,
   29.500000,      -1.000002,      -1.000008,      -0.999774,      -0.996492,      -0.946691,      -0.472572,      -0.059320,      -0.006803,      -0.001600,      -0.000897,      -0.000698,
   30.000000,      -1.000002,      -1.000008,      -0.999820,      -0.997177,      -0.958099,      -0.537412,      -0.072893,      -0.008112,      -0.001738,      -0.000919,      -0.000702,
   30.500000,      -1.000002,      -1.000008,      -0.999855,      -0.997727,      -0.967048,      -0.601705,      -0.089493,      -0.009728,      -0.001906,      -0.000944,      -0.000709,
   31.000000,      -1.000002,      -1.000008,      -0.999884,      -0.998164,      -0.974047,      -0.663167,      -0.109695,      -0.011723,      -0.002111,      -0.000973,      -0.000717,
   31.500000,      -1.000002,      -1.000008,      -0.999906,      -0.998514,      -0.979523,      -0.719846,      -0.134125,      -0.014186,      -0.002361,      -0.001007,      -0.000726,
   32.000000,      -1.000002,      -1.000008,      -0.999927,      -0.998802,      -0.983806,      -0.770387,      -0.163415,      -0.017223,      -0.002665,      -0.001046,      -0.000735,
   32.500000,      -1.000002,      -1.000008,      -0.999941,      -0.999030,      -0.987166,      -0.814106,      -0.198157,      -0.020975,      -0.003040,      -0.001093,      -0.000746,
   33.000000,      -1.000002,      -1.000008,      -0.999955,      -0.999212,      -0.989801,      -0.850955,      -0.238806,      -0.025606,      -0.003499,      -0.001147,      -0.000758,
   33.500000,      -1.000002,      -1.000008,      -0.999966,      -0.999357,      -0.991879,      -0.881369,      -0.285572,      -0.031321,      -0.004063,      -0.001213,      -0.000771,
   34.000000,      -1.000002,      -1.000008,      -0.999973,      -0.999476,      -0.993512,      -0.906052,      -0.338281,      -0.038365,      -0.004755,      -0.001292,      -0.000785,
   34.500000,      -1.000002,      -1.000008,      -0.999978,      -0.999577,      -0.994810,      -0.925836,      -0.396249,      -0.047041,      -0.005604,      -0.001387,      -0.000803,
   35.000000,      -1.000002,      -1.000008,      -0.999985,      -0.999655,      -0.995835,      -0.941553,      -0.458218,      -0.057705,      -0.006647,      -0.001502,      -0.000821,
   35.500000,      -1.000002,      -1.000008,      -0.999991,      -0.999720,      -0.996653,      -0.953965,      -0.522387,      -0.070782,      -0.007930,      -0.001640,      -0.000842,
   36.000000,      -1.000002,      -1.000008,      -0.999996,      -0.999770,      -0.997300,      -0.963728,      -0.586575,      -0.086765,      -0.009511,      -0.001807,      -0.000866,
   36.500000,      -1.000002,      -1.000008,      -1.000000,      -0.999815,      -0.997818,      -0.971391,      -0.648514,      -0.106211,      -0.011456,      -0.002012,      -0.000895,
   37.000000,      -1.000002,      -1.000008,      -1.000003,      -0.999849,      -0.998235,      -0.977399,      -0.706178,      -0.129728,      -0.013852,      -0.002261,      -0.000929,
   37.500000,      -1.000002,      -1.000008,      -1.000006,      -0.999878,      -0.998572,      -0.982111,      -0.758058,      -0.157943,      -0.016804,      -0.002564,      -0.000970,
   38.000000,      -1.000002,      -1.000008,      -1.000007,      -0.999904,      -0.998844,      -0.985808,      -0.803317,      -0.191458,      -0.020442,      -0.002934,      -0.001016,
   38.500000,      -1.000002,      -1.000008,      -1.000008,      -0.999923,      -0.999062,      -0.988721,      -0.841750,      -0.230759,      -0.024925,      -0.003386,      -0.001072,
   39.000000,      -1.000002,      -1.000008,      -1.000008,      -0.999940,      -0.999235,      -0.991010,      -0.873673,      -0.276111,      -0.030450,      -0.003939,      -0.001138,
   39.500000,      -1.000002,      -1.000008,      -1.000010,      -0.999952,      -0.999379,      -0.992820,      -0.899719,      -0.327435,      -0.037253,      -0.004616,      -0.001216,
   40.000000,      -1.000002,      -1.000008,      -1.000011,      -0.999961,      -0.999493,      -0.994255,      -0.920690,      -0.384164,      -0.045623,      -0.005445,      -0.001310,
   40.500000,      -1.000002,      -1.000008,      -1.000012,      -0.999971,      -0.999591,      -0.995391,      -0.937401,      -0.445182,      -0.055903,      -0.006462,      -0.001424,
   41.000000,      -1.000002,      -1.000008,      -1.000012,      -0.999980,      -0.999666,      -0.996293,      -0.950641,      -0.508807,      -0.068503,      -0.007711,      -0.001562,
   41.500000,      -1.000002,      -1.000008,      -1.000013,      -0.999985,      -0.999728,      -0.997013,      -0.961073,      -0.572944,      -0.083900,      -0.009247,      -0.001728,
   42.000000,      -1.000002,      -1.000008,      -1.000013,      -0.999992,      -0.999779,      -0.997588,      -0.969279,      -0.635332,      -0.102634,      -0.011135,      -0.001930,
   42.500000,      -1.000002,      -1.000008,      -1.000014,      -0.999998,      -0.999821,      -0.998049,      -0.975718,      -0.693890,      -0.125305,      -0.013455,      -0.002174,
   43.000000,      -1.000002,      -1.000008,      -1.000015,      -1.000001,      -0.999855,      -0.998423,      -0.980774,      -0.746985,      -0.152536,      -0.016312,      -0.002471,
   43.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000005,      -0.999887,      -0.998722,      -0.984751,      -0.793636,      -0.184930,      -0.019828,      -0.002834,
   44.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000010,      -0.999911,      -0.998964,      -0.987877,      -0.833504,      -0.223004,      -0.024159,      -0.003274,
   44.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000010,      -0.999928,      -0.999157,      -0.990340,      -0.866789,      -0.267075,      -0.029490,      -0.003813,
   45.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000014,      -0.999946,      -0.999317,      -0.992286,      -0.894073,      -0.317142,      -0.036051,      -0.004471,
   45.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000015,      -0.999958,      -0.999446,      -0.993830,      -0.916109,      -0.372746,      -0.044118,      -0.005277,
   46.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000016,      -0.999967,      -0.999551,      -0.995052,      -0.933729,      -0.432892,      -0.054024,      -0.006263,
   46.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000017,      -0.999978,      -0.999635,      -0.996023,      -0.947708,      -0.496011,      -0.066164,      -0.007473,
   47.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000018,      -0.999984,      -0.999703,      -0.996800,      -0.958745,      -0.560092,      -0.080999,      -0.008960,
   47.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000018,      -0.999990,      -0.999760,      -0.997418,      -0.967430,      -0.622892,      -0.099059,      -0.010785,
   48.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -0.999998,      -0.999808,      -0.997911,      -0.974259,      -0.682272,      -0.120930,      -0.013028,
   48.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000003,      -0.999844,      -0.998314,      -0.979620,      -0.736503,      -0.147230,      -0.015786,
   49.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000006,      -0.999878,      -0.998637,      -0.983837,      -0.784461,      -0.178571,      -0.019179,
   49.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000012,      -0.999903,      -0.998894,      -0.987154,      -0.825683,      -0.215492,      -0.023355,
   50.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000014,      -0.999925,      -0.999104,      -0.989766,      -0.860268,      -0.258355,      -0.028495,
   50.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000017,      -0.999941,      -0.999273,      -0.991833,      -0.888722,      -0.307229,      -0.034816,
   51.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000019,      -0.999957,      -0.999412,      -0.993469,      -0.911784,      -0.361760,      -0.042589,
   51.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000020,      -0.999967,      -0.999524,      -0.994769,      -0.930261,      -0.421059,      -0.052130,
   52.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000020,      -0.999977,      -0.999617,      -0.995797,      -0.944942,      -0.483667,      -0.063826,
   52.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000021,      -0.999986,      -0.999690,      -0.996618,      -0.956553,      -0.547655,      -0.078123,
   53.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000022,      -0.999992,      -0.999749,      -0.997274,      -0.965698,      -0.610810,      -0.095536,
   53.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000023,      -0.999999,      -0.999796,      -0.997798,      -0.972890,      -0.670952,      -0.116641,
   54.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000024,      -1.000005,      -0.999838,      -0.998222,      -0.978544,      -0.726255,      -0.142051,
   54.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000025,      -1.000010,      -0.999871,      -0.998560,      -0.982988,      -0.775467,      -0.172386,
   55.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000013,      -0.999900,      -0.998836,      -0.986482,      -0.818000,      -0.208198,
   55.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000019,      -0.999925,      -0.999057,      -0.989238,      -0.853852,      -0.249897,
   56.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000021,      -0.999941,      -0.999237,      -0.991413,      -0.883460,      -0.297611,
   56.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000027,      -1.000024,      -0.999959,      -0.999383,      -0.993137,      -0.907523,      -0.351082,
   57.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000026,      -0.999970,      -0.999499,      -0.994503,      -0.926849,      -0.409525,
   57.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000027,      -0.999981,      -0.999599,      -0.995586,      -0.942230,      -0.471598,
   58.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000027,      -0.999990,      -0.999677,      -0.996452,      -0.954408,      -0.535448,
   58.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000029,      -0.999996,      -0.999737,      -0.997138,      -0.964003,      -0.598896,
   59.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000030,      -1.000003,      -0.999790,      -0.997693,      -0.971559,      -0.659735,
   59.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000009,      -0.999834,      -0.998138,      -0.977493,      -0.716053,
   60.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000014,      -0.999868,      -0.998496,      -0.982159,      -0.766482,
   60.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000032,      -1.000019,      -0.999899,      -0.998782,      -0.985827,      -0.810302,
   61.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000022,      -0.999924,      -0.999015,      -0.988723,      -0.847404,
   61.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000027,      -0.999939,      -0.999204,      -0.991005,      -0.878163,
   62.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000028,      -0.999958,      -0.999356,      -0.992814,      -0.903232,
   62.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000032,      -1.000030,      -0.999970,      -0.999479,      -0.994244,      -0.923409,
   63.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000032,      -1.000031,      -0.999981,      -0.999580,      -0.995384,      -0.939492,
   63.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000032,      -1.000033,      -0.999990,      -0.999663,      -0.996290,      -0.952244,
   64.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000032,      -1.000035,      -0.999998,      -0.999729,      -0.997013,      -0.962298,
   64.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000036,      -1.000004,      -0.999782,      -0.997590,      -0.970211,
   65.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000036,      -1.000011,      -0.999829,      -0.998055,      -0.976436,
   65.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000036,      -1.000015,      -0.999865,      -0.998428,      -0.981324,
   66.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000036,      -1.000021,      -0.999896,      -0.998731,      -0.985174,
   66.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000025,      -1.000031,      -1.000036,      -1.000025,      -0.999921,      -0.998974,      -0.988206,
   67.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000031,      -1.000036,      -1.000029,      -0.999939,      -0.999170,      -0.990596,
   67.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000021,      -1.000026,      -1.000030,      -1.000036,      -1.000031,      -0.999958,      -0.999329,      -0.992490,
   68.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000031,      -1.000036,      -1.000034,      -0.999971,      -0.999457,      -0.993989,
   68.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000031,      -1.000036,      -1.000035,      -0.999983,      -0.999565,      -0.995181,
   69.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000030,      -1.000035,      -1.000035,      -0.999992,      -0.999648,      -0.996130,
   69.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000030,      -1.000035,      -1.000036,      -1.000000,      -0.999719,      -0.996884,
   70.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000030,      -1.000035,      -1.000037,      -1.000006,      -0.999774,      -0.997487,
   70.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000031,      -1.000035,      -1.000037,      -1.000014,      -0.999823,      -0.997973,
   71.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000030,      -1.000035,      -1.000038,      -1.000018,      -0.999861,      -0.998364,
   71.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000030,      -1.000034,      -1.000038,      -1.000023,      -0.999892,      -0.998679,
   72.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000020,      -1.000025,      -1.000030,      -1.000034,      -1.000038,      -1.000027,      -0.999919,      -0.998931,
   72.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000034,      -1.000039,      -1.000031,      -0.999939,      -0.999135,
   73.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000034,      -1.000040,      -1.000035,      -0.999956,      -0.999304,
   73.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000034,      -1.000040,      -1.000039,      -0.999973,      -0.999436,
   74.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000034,      -1.000040,      -1.000039,      -0.999985,      -0.999547,
   74.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000031,      -1.000034,      -1.000040,      -1.000041,      -0.999994,      -0.999635,
   75.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000031,      -1.000034,      -1.000040,      -1.000043,      -1.000003,      -0.999709,
   75.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000034,      -1.000040,      -1.000043,      -1.000010,      -0.999767,
   76.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000034,      -1.000040,      -1.000044,      -1.000018,      -0.999815,
   76.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000034,      -1.000039,      -1.000044,      -1.000023,      -0.999855,
   77.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000018,      -1.000025,      -1.000030,      -1.000034,      -1.000039,      -1.000044,      -1.000028,      -0.999890,
   77.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000018,      -1.000025,      -1.000030,      -1.000034,      -1.000039,      -1.000043,      -1.000033,      -0.999917,
   78.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000018,      -1.000025,      -1.000030,      -1.000034,      -1.000039,      -1.000044,      -1.000036,      -0.999937,
   78.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000035,      -1.000039,      -1.000044,      -1.000040,      -0.999955,
   79.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000035,      -1.000039,      -1.000046,      -1.000044,      -0.999971,
   79.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000035,      -1.000040,      -1.000046,      -1.000047,      -0.999984,
   80.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000036,      -1.000040,      -1.000047,      -1.000047,      -0.999995,
   80.500000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000035,      -1.000040,      -1.000047,      -1.000048,      -1.000004,
   81.000000,      -1.000002,      -1.000008,      -1.000016,      -1.000019,      -1.000025,      -1.000030,      -1.000035,      -1.000041,      -1.000047,      -1.000048,      -1.000013,
