alpha(x) =  0.500  beta(v) =  1.000  delta (t) = 0.025
Free stream: density =  1.000  velocity = -2.000  temperature =  1.000
x,t=    0.000,  t=    5.000,  t=   10.000,  t=   15.000,  t=   20.000,  t=   25.000,  t=   30.000,  t=   35.000,  t=   40.000,  t=   45.000,  t=   50.000,
   56.500000,       0.000016,       0.000016,       0.000039,       0.000118,       0.000341,       0.001281,       0.005624,       0.029228,       0.200574,       2.332472,       0.801442,
   57.000000,       0.000016,       0.000016,       0.000036,       0.000110,       0.000304,       0.001141,       0.004936,       0.025223,       0.167668,       1.921907,       1.029321,
   57.500000,       0.000016,       0.000016,       0.000032,       0.000103,       0.000286,       0.001010,       0.004345,       0.021829,       0.140723,       1.551828,       1.309393,
   58.000000,       0.000016,       0.000016,       0.000031,       0.000093,       0.000257,       0.000907,       0.003815,       0.018912,       0.118551,       1.241363,       1.642546,
   58.500000,       0.000016,       0.000016,       0.000028,       0.000083,       0.000236,       0.000801,       0.003376,       0.016409,       0.100202,       0.991144,       2.020449,
   59.000000,       0.000016,       0.000016,       0.000027,       0.000081,       0.000209,       0.000708,       0.002976,       0.014221,       0.084976,       0.793545,       2.420281,
   59.500000,       0.000016,       0.000016,       0.000025,       0.000076,       0.000193,       0.000629,       0.002622,       0.012404,       0.072266,       0.638551,       2.800204,
   60.000000,       0.000016,       0.000016,       0.000024,       0.000068,       0.000177,       0.000572,       0.002322,       0.010816,       0.061643,       0.516934,       3.102242,
   60.500000,       0.000016,       0.000016,       0.000023,       0.000066,       0.000164,       0.000507,       0.002048,       0.009446,       0.052665,       0.421130,       3.263966,
   61.000000,       0.000016,       0.000016,       0.000022,       0.000062,       0.000147,       0.000454,       0.001811,       0.008253,       0.045129,       0.345191,       3.242415,
   61.500000,       0.000016,       0.000016,       0.000021,       0.000058,       0.000134,       0.000406,       0.001603,       0.007232,       0.038748,       0.284529,       3.036665,
   62.000000,       0.000016,       0.000016,       0.000020,       0.000053,       0.000120,       0.000374,       0.001415,       0.006321,       0.033336,       0.235782,       2.692802,
   62.500000,       0.000016,       0.000016,       0.000020,       0.000050,       0.000111,       0.000337,       0.001251,       0.005531,       0.028735,       0.196353,       2.283350,
   63.000000,       0.000016,       0.000016,       0.000019,       0.000046,       0.000100,       0.000301,       0.001119,       0.004863,       0.024822,       0.164211,       1.875699,
   63.500000,       0.000016,       0.000016,       0.000019,       0.000044,       0.000090,       0.000274,       0.000986,       0.004274,       0.021457,       0.137899,       1.512127,
   64.000000,       0.000016,       0.000016,       0.000019,       0.000043,       0.000082,       0.000248,       0.000886,       0.003753,       0.018589,       0.116196,       1.208942,
   64.500000,       0.000016,       0.000016,       0.000017,       0.000041,       0.000075,       0.000225,       0.000780,       0.003319,       0.016128,       0.098261,       0.965406,
   65.000000,       0.000016,       0.000016,       0.000017,       0.000041,       0.000068,       0.000198,       0.000696,       0.002931,       0.013994,       0.083371,       0.773315,
   65.500000,       0.000016,       0.000016,       0.000016,       0.000036,       0.000059,       0.000183,       0.000620,       0.002586,       0.012211,       0.070914,       0.622682,
   66.000000,       0.000016,       0.000016,       0.000016,       0.000034,       0.000052,       0.000164,       0.000552,       0.002286,       0.010651,       0.060502,       0.504483,
   66.500000,       0.000016,       0.000016,       0.000016,       0.000032,       0.000048,       0.000148,       0.000496,       0.002023,       0.009297,       0.051720,       0.411287,
   67.000000,       0.000016,       0.000016,       0.000014,       0.000033,       0.000042,       0.000132,       0.000445,       0.001789,       0.008123,       0.044337,       0.337346,
   67.500000,       0.000016,       0.000016,       0.000016,       0.000030,       0.000040,       0.000116,       0.000403,       0.001579,       0.007124,       0.038074,       0.278253,
   68.000000,       0.000016,       0.000016,       0.000017,       0.000029,       0.000037,       0.000107,       0.000363,       0.001391,       0.006236,       0.032777,       0.230729,
   68.500000,       0.000016,       0.000016,       0.000016,       0.000028,       0.000033,       0.000098,       0.000330,       0.001236,       0.005473,       0.028239,       0.192249,
   69.000000,       0.000016,       0.000016,       0.000016,       0.000027,       0.000032,       0.000090,       0.000298,       0.001098,       0.004794,       0.024394,       0.160862,
   69.500000,       0.000016,       0.000016,       0.000016,       0.000026,       0.000030,       0.000080,       0.000273,       0.000978,       0.004215,       0.021101,       0.135153,
   70.000000,       0.000016,       0.000016,       0.000017,       0.000024,       0.000027,       0.000071,       0.000246,       0.000874,       0.003701,       0.018282,       0.113947,
   70.500000,       0.000016,       0.000016,       0.000017,       0.000024,       0.000026,       0.000063,       0.000216,       0.000770,       0.003272,       0.015878,       0.096387,
   71.000000,       0.000016,       0.000016,       0.000016,       0.000023,       0.000026,       0.000056,       0.000193,       0.000684,       0.002892,       0.013781,       0.081805,
   71.500000,       0.000016,       0.000016,       0.000015,       0.000021,       0.000024,       0.000052,       0.000173,       0.000611,       0.002543,       0.012023,       0.069605,
   72.000000,       0.000016,       0.000016,       0.000012,       0.000019,       0.000021,       0.000047,       0.000162,       0.000546,       0.002251,       0.010485,       0.059400,
   72.500000,       0.000016,       0.000016,       0.000013,       0.000018,       0.000021,       0.000043,       0.000145,       0.000492,       0.001994,       0.009156,       0.050800,
   73.000000,       0.000016,       0.000016,       0.000014,       0.000018,       0.000022,       0.000040,       0.000130,       0.000438,       0.001762,       0.008006,       0.043557,
   73.500000,       0.000016,       0.000017,       0.000014,       0.000017,       0.000020,       0.000037,       0.000117,       0.000391,       0.001561,       0.007016,       0.037410,
   74.000000,       0.000016,       0.000017,       0.000015,       0.000017,       0.000017,       0.000033,       0.000106,       0.000360,       0.001374,       0.006139,       0.032215,
   74.500000,       0.000016,       0.000017,       0.000016,       0.000014,       0.000016,       0.000032,       0.000095,       0.000327,       0.001220,       0.005396,       0.027751,
   75.000000,       0.000016,       0.000017,       0.000014,       0.000018,       0.000017,       0.000031,       0.000085,       0.000296,       0.001086,       0.004714,       0.023994,
   75.500000,       0.000016,       0.000017,       0.000017,       0.000016,       0.000016,       0.000029,       0.000077,       0.000268,       0.000970,       0.004155,       0.020763,
   76.000000,       0.000016,       0.000017,       0.000018,       0.000017,       0.000014,       0.000028,       0.000071,       0.000240,       0.000863,       0.003652,       0.017996,
   76.500000,       0.000016,       0.000017,       0.000019,       0.000018,       0.000014,       0.000026,       0.000068,       0.000213,       0.000759,       0.003228,       0.015635,
   77.000000,       0.000016,       0.000017,       0.000018,       0.000015,       0.000015,       0.000026,       0.000062,       0.000192,       0.000678,       0.002856,       0.013565,
   77.500000,       0.000016,       0.000017,       0.000017,       0.000018,       0.000012,       0.000021,       0.000054,       0.000176,       0.000609,       0.002510,       0.011837,
   78.000000,       0.000016,       0.000017,       0.000017,       0.000016,       0.000010,       0.000019,       0.000048,       0.000158,       0.000541,       0.002219,       0.010321,
   78.500000,       0.000016,       0.000017,       0.000016,       0.000015,       0.000010,       0.000020,       0.000046,       0.000142,       0.000482,       0.001961,       0.009015,
   79.000000,       0.000016,       0.000017,       0.000017,       0.000017,       0.000011,       0.000016,       0.000039,       0.000132,       0.000431,       0.001743,       0.007880,
   79.500000,       0.000016,       0.000018,       0.000016,       0.000015,       0.000010,       0.000015,       0.000035,       0.000117,       0.000388,       0.001549,       0.006902,
   80.000000,       0.000016,       0.000018,       0.000019,       0.000017,       0.000011,       0.000014,       0.000032,       0.000106,       0.000355,       0.001352,       0.006050,
   80.500000,       0.000016,       0.000018,       0.000018,       0.000014,       0.000011,       0.000014,       0.000031,       0.000094,       0.000318,       0.001199,       0.005311,
   81.000000,       0.000016,       0.000018,       0.000020,       0.000013,       0.000008,       0.000011,       0.000026,       0.000087,       0.000290,       0.001072,       0.004651,
   81.500000,       0.000016,       0.000018,       0.000018,       0.000012,       0.000010,       0.000011,       0.000024,       0.000076,       0.000265,       0.000955,       0.004089,
   82.000000,       0.000016,       0.000017,       0.000019,       0.000014,       0.000010,       0.000012,       0.000024,       0.000070,       0.000239,       0.000847,       0.003600,
   82.500000,       0.000016,       0.000018,       0.000018,       0.000010,       0.000010,       0.000011,       0.000022,       0.000064,       0.000217,       0.000747,       0.003179,
   83.000000,       0.000016,       0.000018,       0.000016,       0.000011,       0.000011,       0.000012,       0.000022,       0.000057,       0.000196,       0.000665,       0.002809,
   83.500000,       0.000016,       0.000017,       0.000017,       0.000011,       0.000010,       0.000013,       0.000021,       0.000053,       0.000177,       0.000602,       0.002479,
   84.000000,       0.000016,       0.000018,       0.000017,       0.000012,       0.000009,       0.000010,       0.000018,       0.000047,       0.000162,       0.000536,       0.002186,
   84.500000,       0.000016,       0.000020,       0.000018,       0.000010,       0.000009,       0.000013,       0.000021,       0.000046,       0.000143,       0.000476,       0.001936,
   85.000000,       0.000016,       0.000020,       0.000017,       0.000008,       0.000007,       0.000008,       0.000015,       0.000037,       0.000130,       0.000424,       0.001719,
   85.500000,       0.000016,       0.000020,       0.000015,       0.000009,       0.000008,       0.000009,       0.000015,       0.000038,       0.000116,       0.000381,       0.001531,
   86.000000,       0.000016,       0.000020,       0.000016,       0.000010,       0.000008,       0.000010,       0.000015,       0.000034,       0.000108,       0.000347,       0.001344,
   86.500000,       0.000016,       0.000019,       0.000016,       0.000011,       0.000010,       0.000012,       0.000017,       0.000033,       0.000095,       0.000318,       0.001189,
   87.000000,       0.000016,       0.000019,       0.000016,       0.000010,       0.000010,       0.000011,       0.000015,       0.000030,       0.000087,       0.000284,       0.001055,
   87.500000,       0.000016,       0.000018,       0.000016,       0.000013,       0.000012,       0.000012,       0.000016,       0.000029,       0.000079,       0.000260,       0.000942,
   88.000000,       0.000016,       0.000019,       0.000016,       0.000013,       0.000011,       0.000012,       0.000016,       0.000028,       0.000073,       0.000233,       0.000836,
   88.500000,       0.000016,       0.000019,       0.000016,       0.000013,       0.000012,       0.000014,       0.000017,       0.000028,       0.000067,       0.000214,       0.000741,
   89.000000,       0.000016,       0.000019,       0.000016,       0.000015,       0.000012,       0.000013,       0.000016,       0.000025,       0.000059,       0.000191,       0.000655,
   89.500000,       0.000016,       0.000020,       0.000016,       0.000012,       0.000011,       0.000013,       0.000016,       0.000025,       0.000055,       0.000172,       0.000597,
   90.000000,       0.000016,       0.000020,       0.000018,       0.000015,       0.000013,       0.000013,       0.000016,       0.000024,       0.000051,       0.000156,       0.000531,
   90.500000,       0.000016,       0.000017,       0.000014,       0.000013,       0.000011,       0.000012,       0.000014,       0.000021,       0.000046,       0.000143,       0.000471,
   91.000000,       0.000016,       0.000018,       0.000013,       0.000014,       0.000011,       0.000012,       0.000014,       0.000020,       0.000043,       0.000129,       0.000417,
   91.500000,       0.000016,       0.000020,       0.000013,       0.000017,       0.000012,       0.000013,       0.000014,       0.000020,       0.000040,       0.000116,       0.000375,
   92.000000,       0.000016,       0.000022,       0.000014,       0.000012,       0.000014,       0.000014,       0.000016,       0.000021,       0.000039,       0.000102,       0.000338,
   92.500000,       0.000016,       0.000021,       0.000013,       0.000012,       0.000010,       0.000011,       0.000012,       0.000017,       0.000033,       0.000092,       0.000312,
   93.000000,       0.000016,       0.000021,       0.000014,       0.000011,       0.000011,       0.000012,       0.000013,       0.000017,       0.000032,       0.000085,       0.000283,
   93.500000,       0.000016,       0.000019,       0.000012,       0.000010,       0.000009,       0.000009,       0.000011,       0.000015,       0.000028,       0.000077,       0.000252,
   94.000000,       0.000016,       0.000022,       0.000019,       0.000011,       0.000011,       0.000011,       0.000012,       0.000016,       0.000028,       0.000072,       0.000228,
   94.500000,       0.000016,       0.000021,       0.000017,       0.000012,       0.000012,       0.000013,       0.000014,       0.000017,       0.000027,       0.000067,       0.000202,
   95.000000,       0.000016,       0.000018,       0.000020,       0.000015,       0.000015,       0.000015,       0.000016,       0.000019,       0.000029,       0.000064,       0.000185,
   95.500000,       0.000016,       0.000020,       0.000016,       0.000015,       0.000015,       0.000015,       0.000016,       0.000019,       0.000028,       0.000058,       0.000173,
   96.000000,       0.000016,       0.000018,       0.000016,       0.000015,       0.000015,       0.000015,       0.000016,       0.000018,       0.000026,       0.000053,       0.000155,
   96.500000,       0.000016,       0.000019,       0.000015,       0.000013,       0.000013,       0.000014,       0.000014,       0.000016,       0.000024,       0.000049,       0.000143,
   97.000000,       0.000016,       0.000018,       0.000016,       0.000015,       0.000015,       0.000015,       0.000016,       0.000018,       0.000024,       0.000048,       0.000130,
   97.500000,       0.000016,       0.000018,       0.000018,       0.000017,       0.000017,       0.000018,       0.000018,       0.000020,       0.000026,       0.000045,       0.000119,
   98.000000,       0.000016,       0.000018,       0.000016,       0.000016,       0.000016,       0.000016,       0.000017,       0.000018,       0.000023,       0.000041,       0.000105,
   98.500000,       0.000016,       0.000016,       0.000015,       0.000015,       0.000015,       0.000015,       0.000015,       0.000017,       0.000022,       0.000038,       0.000097,
   99.000000,       0.000016,       0.000020,       0.000018,       0.000018,       0.000018,       0.000018,       0.000019,       0.000020,       0.000024,       0.000039,       0.000091,
   99.500000,       0.000016,       0.000015,       0.000014,       0.000014,       0.000014,       0.000014,       0.000014,       0.000016,       0.000020,       0.000033,       0.000079,
