alpha(x) =  0.500  beta(v) =  1.000  delta (t) = 0.025
Free stream: density =  1.000  velocity = -2.000  temperature =  1.000
x,t=    0.000,  t=    5.000,  t=   10.000,  t=   15.000,  t=   20.000,  t=   25.000,  t=   30.000,  t=   35.000,  t=   40.000,  t=   45.000,  t=   50.000,
   15.000000,      -2.000007,      -1.967398,      -1.422643,      -0.097650,      -0.007525,      -0.002389,      -0.001482,      -0.001128,      -0.000969,      -0.000898,      -0.000882,
   15.500000,      -2.000007,      -1.973281,      -1.552220,      -0.127144,      -0.008682,      -0.002449,      -0.001473,      -0.001116,      -0.000956,      -0.000887,      -0.000872,
   16.000000,      -2.000007,      -1.978066,      -1.655412,      -0.166125,      -0.010180,      -0.002520,      -0.001463,      -0.001100,      -0.000940,      -0.000875,      -0.000864,
   16.500000,      -2.000007,      -1.981983,      -1.734791,      -0.217395,      -0.012131,      -0.002613,      -0.001453,      -0.001080,      -0.000922,      -0.000863,      -0.000856,
   17.000000,      -2.000007,      -1.985192,      -1.794776,      -0.284256,      -0.014673,      -0.002731,      -0.001441,      -0.001058,      -0.000899,      -0.000845,      -0.000842,
   17.500000,      -2.000007,      -1.987846,      -1.839849,      -0.370269,      -0.018003,      -0.002881,      -0.001434,      -0.001034,      -0.000874,      -0.000823,      -0.000827,
   18.000000,      -2.000007,      -1.990020,      -1.873839,      -0.478629,      -0.022370,      -0.003076,      -0.001425,      -0.001013,      -0.000849,      -0.000805,      -0.000805,
   18.500000,      -2.000007,      -1.991799,      -1.899636,      -0.611074,      -0.028118,      -0.003328,      -0.001419,      -0.000991,      -0.000827,      -0.000783,      -0.000788,
   19.000000,      -2.000007,      -1.993280,      -1.919441,      -0.766275,      -0.035696,      -0.003650,      -0.001419,      -0.000965,      -0.000804,      -0.000761,      -0.000768,
   19.500000,      -2.000007,      -1.994490,      -1.934792,      -0.938341,      -0.045705,      -0.004073,      -0.001423,      -0.000944,      -0.000778,      -0.000738,      -0.000749,
   20.000000,      -2.000007,      -1.995497,      -1.946818,      -1.116638,      -0.058947,      -0.004619,      -0.001438,      -0.000920,      -0.000752,      -0.000715,      -0.000731,
   20.500000,      -2.000007,      -1.996328,      -1.956336,      -1.287909,      -0.076494,      -0.005331,      -0.001462,      -0.000898,      -0.000727,      -0.000690,      -0.000712,
   21.000000,      -2.000007,      -1.997019,      -1.963954,      -1.440424,      -0.099750,      -0.006252,      -0.001498,      -0.000877,      -0.000702,      -0.000666,      -0.000687,
   21.500000,      -2.000007,      -1.997584,      -1.970069,      -1.567446,      -0.130553,      -0.007450,      -0.001550,      -0.000859,      -0.000678,      -0.000642,      -0.000665,
   22.000000,      -2.000007,      -1.998051,      -1.975045,      -1.667962,      -0.171248,      -0.009008,      -0.001615,      -0.000845,      -0.000654,      -0.000619,      -0.000641,
   22.500000,      -2.000007,      -1.998436,      -1.979101,      -1.744918,      -0.224736,      -0.011037,      -0.001704,      -0.000835,      -0.000633,      -0.000595,      -0.000620,
   23.000000,      -2.000007,      -1.998757,      -1.982431,      -1.802880,      -0.294394,      -0.013687,      -0.001825,      -0.000828,      -0.000614,      -0.000573,      -0.000598,
   23.500000,      -2.000007,      -1.999008,      -1.985186,      -1.846350,      -0.383805,      -0.017162,      -0.001985,      -0.000822,      -0.000596,      -0.000550,      -0.000576,
   24.000000,      -2.000007,      -1.999222,      -1.987468,      -1.879069,      -0.496063,      -0.021722,      -0.002194,      -0.000821,      -0.000581,      -0.000532,      -0.000556,
   24.500000,      -2.000007,      -1.999389,      -1.989391,      -1.903885,      -0.632547,      -0.027725,      -0.002465,      -0.000822,      -0.000565,      -0.000515,      -0.000539,
   25.000000,      -2.000007,      -1.999527,      -1.990979,      -1.922905,      -0.791323,      -0.035637,      -0.002814,      -0.000830,      -0.000551,      -0.000502,      -0.000522,
   25.500000,      -2.000007,      -1.999640,      -1.992313,      -1.937647,      -0.965705,      -0.046087,      -0.003262,      -0.000848,      -0.000537,      -0.000484,      -0.000507,
   26.000000,      -2.000007,      -1.999725,      -1.993450,      -1.949195,      -1.144340,      -0.059911,      -0.003842,      -0.000873,      -0.000525,      -0.000467,      -0.000493,
   26.500000,      -2.000007,      -1.999793,      -1.994398,      -1.958319,      -1.313838,      -0.078226,      -0.004583,      -0.000908,      -0.000514,      -0.000450,      -0.000476,
   27.000000,      -2.000007,      -1.999850,      -1.995214,      -1.965601,      -1.462984,      -0.102503,      -0.005546,      -0.000956,      -0.000508,      -0.000433,      -0.000461,
   27.500000,      -2.000007,      -1.999891,      -1.995894,      -1.971463,      -1.585974,      -0.134650,      -0.006788,      -0.001022,      -0.000502,      -0.000418,      -0.000443,
   28.000000,      -2.000007,      -1.999924,      -1.996481,      -1.976209,      -1.682597,      -0.177104,      -0.008406,      -0.001110,      -0.000501,      -0.000405,      -0.000425,
   28.500000,      -2.000007,      -1.999952,      -1.996979,      -1.980077,      -1.756257,      -0.232843,      -0.010514,      -0.001221,      -0.000500,      -0.000394,      -0.000410,
   29.000000,      -2.000007,      -1.999973,      -1.997404,      -1.983258,      -1.811610,      -0.305319,      -0.013267,      -0.001362,      -0.000506,      -0.000386,      -0.000398,
   29.500000,      -2.000007,      -1.999988,      -1.997766,      -1.985892,      -1.853087,      -0.398103,      -0.016876,      -0.001540,      -0.000513,      -0.000378,      -0.000386,
   30.000000,      -2.000007,      -2.000001,      -1.998083,      -1.988069,      -1.884308,      -0.514121,      -0.021613,      -0.001763,      -0.000524,      -0.000368,      -0.000375,
   30.500000,      -2.000007,      -2.000015,      -1.998355,      -1.989889,      -1.908015,      -0.654384,      -0.027850,      -0.002052,      -0.000541,      -0.000363,      -0.000364,
   31.000000,      -2.000007,      -2.000024,      -1.998595,      -1.991403,      -1.926206,      -0.816293,      -0.036073,      -0.002415,      -0.000564,      -0.000361,      -0.000354,
   31.500000,      -2.000007,      -2.000028,      -1.998793,      -1.992678,      -1.940309,      -0.992378,      -0.046935,      -0.002882,      -0.000595,      -0.000360,      -0.000347,
   32.000000,      -2.000007,      -2.000030,      -1.998967,      -1.993753,      -1.951357,      -1.170719,      -0.061309,      -0.003479,      -0.000637,      -0.000359,      -0.000342,
   32.500000,      -2.000007,      -2.000038,      -1.999115,      -1.994656,      -1.960107,      -1.337950,      -0.080364,      -0.004245,      -0.000689,      -0.000358,      -0.000337,
   33.000000,      -2.000007,      -2.000040,      -1.999238,      -1.995423,      -1.967100,      -1.483500,      -0.105619,      -0.005236,      -0.000752,      -0.000361,      -0.000331,
   33.500000,      -2.000007,      -2.000040,      -1.999346,      -1.996071,      -1.972713,      -1.602474,      -0.139064,      -0.006518,      -0.000829,      -0.000365,      -0.000327,
   34.000000,      -2.000007,      -2.000041,      -1.999445,      -1.996638,      -1.977266,      -1.695375,      -0.183199,      -0.008188,      -0.000924,      -0.000373,      -0.000320,
   34.500000,      -2.000007,      -2.000041,      -1.999527,      -1.997113,      -1.980976,      -1.765957,      -0.241094,      -0.010365,      -0.001041,      -0.000385,      -0.000315,
   35.000000,      -2.000007,      -2.000042,      -1.999599,      -1.997523,      -1.984033,      -1.818935,      -0.316245,      -0.013209,      -0.001188,      -0.000399,      -0.000314,
   35.500000,      -2.000007,      -2.000042,      -1.999669,      -1.997857,      -1.986548,      -1.858626,      -0.412191,      -0.016940,      -0.001371,      -0.000418,      -0.000314,
   36.000000,      -2.000007,      -2.000041,      -1.999724,      -1.998168,      -1.988642,      -1.888552,      -0.531691,      -0.021844,      -0.001601,      -0.000439,      -0.000317,
   36.500000,      -2.000007,      -2.000041,      -1.999767,      -1.998430,      -1.990376,      -1.911298,      -0.675338,      -0.028301,      -0.001894,      -0.000465,      -0.000321,
   37.000000,      -2.000007,      -2.000041,      -1.999810,      -1.998650,      -1.991828,      -1.928757,      -0.839914,      -0.036821,      -0.002267,      -0.000495,      -0.000328,
   37.500000,      -2.000007,      -2.000041,      -1.999845,      -1.998840,      -1.993049,      -1.942335,      -1.017210,      -0.048081,      -0.002743,      -0.000532,      -0.000335,
   38.000000,      -2.000007,      -2.000041,      -1.999877,      -1.999009,      -1.994079,      -1.952982,      -1.194874,      -0.062992,      -0.003353,      -0.000576,      -0.000343,
   38.500000,      -2.000007,      -2.000041,      -1.999900,      -1.999150,      -1.994956,      -1.961419,      -1.359679,      -0.082761,      -0.004140,      -0.000631,      -0.000352,
   39.000000,      -2.000007,      -2.000041,      -1.999924,      -1.999270,      -1.995684,      -1.968160,      -1.501719,      -0.108967,      -0.005156,      -0.000697,      -0.000361,
   39.500000,      -2.000007,      -2.000041,      -1.999947,      -1.999380,      -1.996304,      -1.973586,      -1.616946,      -0.143656,      -0.006473,      -0.000778,      -0.000371,
   40.000000,      -2.000007,      -2.000041,      -1.999966,      -1.999470,      -1.996840,      -1.977995,      -1.706476,      -0.189421,      -0.008189,      -0.000875,      -0.000382,
   40.500000,      -2.000007,      -2.000041,      -1.999979,      -1.999552,      -1.997290,      -1.981589,      -1.774332,      -0.249388,      -0.010430,      -0.000994,      -0.000397,
   41.000000,      -2.000007,      -2.000041,      -1.999995,      -1.999628,      -1.997678,      -1.984545,      -1.825207,      -0.327095,      -0.013364,      -0.001142,      -0.000412,
   41.500000,      -2.000007,      -2.000041,      -2.000007,      -1.999692,      -1.998010,      -1.986974,      -1.863353,      -0.426033,      -0.017213,      -0.001327,      -0.000430,
   42.000000,      -2.000007,      -2.000041,      -2.000015,      -1.999744,      -1.998298,      -1.989004,      -1.892128,      -0.548772,      -0.022276,      -0.001561,      -0.000451,
   42.500000,      -2.000007,      -2.000041,      -2.000023,      -1.999788,      -1.998546,      -1.990686,      -1.914026,      -0.695504,      -0.028949,      -0.001856,      -0.000474,
   43.000000,      -2.000007,      -2.000041,      -2.000031,      -1.999832,      -1.998757,      -1.992095,      -1.930889,      -0.862375,      -0.037764,      -0.002235,      -0.000502,
   43.500000,      -2.000007,      -2.000041,      -2.000039,      -1.999869,      -1.998937,      -1.993282,      -1.943997,      -1.040543,      -0.049415,      -0.002721,      -0.000536,
   44.000000,      -2.000007,      -2.000041,      -2.000043,      -1.999905,      -1.999093,      -1.994275,      -1.954293,      -1.217304,      -0.064853,      -0.003344,      -0.000579,
   44.500000,      -2.000007,      -2.000041,      -2.000051,      -1.999927,      -1.999226,      -1.995120,      -1.962471,      -1.379606,      -0.085324,      -0.004150,      -0.000632,
   45.000000,      -2.000007,      -2.000041,      -2.000054,      -1.999948,      -1.999346,      -1.995821,      -1.969005,      -1.518276,      -0.112462,      -0.005191,      -0.000696,
   45.500000,      -2.000007,      -2.000041,      -2.000058,      -1.999971,      -1.999442,      -1.996437,      -1.974269,      -1.630003,      -0.148385,      -0.006543,      -0.000776,
   46.000000,      -2.000007,      -2.000041,      -2.000064,      -1.999992,      -1.999529,      -1.996946,      -1.978553,      -1.716450,      -0.195745,      -0.008309,      -0.000874,
   46.500000,      -2.000007,      -2.000041,      -2.000065,      -2.000003,      -1.999604,      -1.997375,      -1.982050,      -1.781806,      -0.257742,      -0.010614,      -0.000995,
   47.000000,      -2.000007,      -2.000041,      -2.000069,      -2.000015,      -1.999677,      -1.997755,      -1.984921,      -1.830814,      -0.337928,      -0.013639,      -0.001146,
   47.500000,      -2.000007,      -2.000041,      -2.000070,      -2.000027,      -1.999735,      -1.998077,      -1.987297,      -1.867557,      -0.439751,      -0.017610,      -0.001336,
   48.000000,      -2.000007,      -2.000041,      -2.000072,      -2.000036,      -1.999786,      -1.998357,      -1.989266,      -1.895315,      -0.565571,      -0.022835,      -0.001575,
   48.500000,      -2.000007,      -2.000041,      -2.000073,      -2.000044,      -1.999826,      -1.998588,      -1.990914,      -1.916472,      -0.715155,      -0.029728,      -0.001877,
   49.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000054,      -1.999865,      -1.998793,      -1.992285,      -1.932782,      -0.884055,      -0.038835,      -0.002263,
   49.500000,      -2.000007,      -2.000041,      -2.000073,      -2.000060,      -1.999893,      -1.998969,      -1.993438,      -1.945468,      -1.062829,      -0.050884,      -0.002761,
   50.000000,      -2.000007,      -2.000041,      -2.000072,      -2.000065,      -1.999921,      -1.999115,      -1.994415,      -1.955457,      -1.238483,      -0.066852,      -0.003400,
   50.500000,      -2.000007,      -2.000041,      -2.000072,      -2.000070,      -1.999942,      -1.999245,      -1.995235,      -1.963402,      -1.398242,      -0.088028,      -0.004225,
   51.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000076,      -1.999964,      -1.999356,      -1.995920,      -1.969753,      -1.533619,      -0.116105,      -0.005296,
   51.500000,      -2.000007,      -2.000041,      -2.000073,      -2.000080,      -1.999984,      -1.999452,      -1.996517,      -1.974883,      -1.642043,      -0.153256,      -0.006688,
   52.000000,      -2.000007,      -2.000041,      -2.000074,      -2.000082,      -2.000000,      -1.999541,      -1.997019,      -1.979047,      -1.725617,      -0.202206,      -0.008503,
   52.500000,      -2.000007,      -2.000041,      -2.000073,      -2.000086,      -2.000013,      -1.999617,      -1.997441,      -1.982448,      -1.788688,      -0.266216,      -0.010879,
   53.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000090,      -2.000025,      -1.999678,      -1.997806,      -1.985259,      -1.835944,      -0.348855,      -0.013995,
   53.500000,      -2.000007,      -2.000041,      -2.000074,      -2.000091,      -2.000033,      -1.999740,      -1.998130,      -1.987574,      -1.871431,      -0.453503,      -0.018090,
   54.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000090,      -2.000046,      -1.999785,      -1.998398,      -1.989508,      -1.898252,      -0.582287,      -0.023487,
   54.500000,      -2.000007,      -2.000041,      -2.000074,      -2.000089,      -2.000052,      -1.999824,      -1.998624,      -1.991108,      -1.918718,      -0.734561,      -0.030605,
   55.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000091,      -2.000061,      -1.999857,      -1.998826,      -1.992448,      -1.934510,      -0.905272,      -0.040011,
   55.500000,      -2.000007,      -2.000041,      -2.000073,      -2.000093,      -2.000066,      -1.999891,      -1.998999,      -1.993584,      -1.946835,      -1.084413,      -0.052463,
   56.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000093,      -2.000073,      -1.999916,      -1.999143,      -1.994527,      -1.956535,      -1.258792,      -0.068970,
   56.500000,      -2.000007,      -2.000041,      -2.000073,      -2.000094,      -2.000077,      -1.999940,      -1.999267,      -1.995329,      -1.964254,      -1.415950,      -0.090864,
   57.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000096,      -2.000080,      -1.999963,      -1.999377,      -1.996005,      -1.970440,      -1.548106,      -0.119889,
   57.500000,      -2.000007,      -2.000041,      -2.000073,      -2.000097,      -2.000087,      -1.999980,      -1.999476,      -1.996588,      -1.975434,      -1.653342,      -0.158282,
   58.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000096,      -2.000089,      -1.999999,      -1.999555,      -1.997080,      -1.979498,      -1.734195,      -0.208840,
   58.500000,      -2.000007,      -2.000041,      -2.000072,      -2.000095,      -2.000093,      -2.000010,      -1.999634,      -1.997499,      -1.982822,      -1.795117,      -0.274866,
   59.000000,      -2.000007,      -2.000041,      -2.000073,      -2.000097,      -2.000091,      -2.000020,      -1.999696,      -1.997843,      -1.985565,      -1.840767,      -0.359958,
   59.500000,      -2.000007,      -2.000041,      -2.000072,      -2.000097,      -2.000093,      -2.000030,      -1.999747,      -1.998163,      -1.987831,      -1.875049,      -0.467397,
   60.000000,      -2.000007,      -2.000041,      -2.000072,      -2.000096,      -2.000095,      -2.000044,      -1.999794,      -1.998430,      -1.989723,      -1.900989,      -0.599082,
   60.500000,      -2.000007,      -2.000041,      -2.000072,      -2.000097,      -2.000096,      -2.000050,      -1.999832,      -1.998658,      -1.991280,      -1.920825,      -0.753911,
   61.000000,      -2.000007,      -2.000041,      -2.000072,      -2.000097,      -2.000094,      -2.000058,      -1.999867,      -1.998852,      -1.992598,      -1.936156,      -0.926246,
   61.500000,      -2.000007,      -2.000041,      -2.000072,      -2.000096,      -2.000094,      -2.000064,      -1.999897,      -1.999022,      -1.993702,      -1.948113,      -1.105551,
   62.000000,      -2.000007,      -2.000041,      -2.000072,      -2.000096,      -2.000092,      -2.000073,      -1.999920,      -1.999159,      -1.994631,      -1.957548,      -1.278474,
   62.500000,      -2.000007,      -2.000041,      -2.000072,      -2.000095,      -2.000092,      -2.000077,      -1.999942,      -1.999279,      -1.995416,      -1.965065,      -1.432969,
   63.000000,      -2.000007,      -2.000041,      -2.000072,      -2.000094,      -2.000091,      -2.000079,      -1.999966,      -1.999390,      -1.996085,      -1.971085,      -1.561933,
   63.500000,      -2.000007,      -2.000041,      -2.000071,      -2.000094,      -2.000089,      -2.000082,      -1.999980,      -1.999483,      -1.996644,      -1.975959,      -1.664102,
   64.000000,      -2.000007,      -2.000041,      -2.000071,      -2.000094,      -2.000089,      -2.000084,      -1.999999,      -1.999561,      -1.997124,      -1.979914,      -1.742343,
   64.500000,      -2.000007,      -2.000041,      -2.000071,      -2.000093,      -2.000088,      -2.000085,      -2.000009,      -1.999637,      -1.997535,      -1.983166,      -1.801225,
   65.000000,      -2.000007,      -2.000041,      -2.000071,      -2.000093,      -2.000088,      -2.000084,      -2.000021,      -1.999699,      -1.997878,      -1.985851,      -1.845334,
   65.500000,      -2.000007,      -2.000041,      -2.000070,      -2.000092,      -2.000086,      -2.000086,      -2.000031,      -1.999751,      -1.998194,      -1.988062,      -1.878480,
   66.000000,      -2.000007,      -2.000041,      -2.000070,      -2.000091,      -2.000084,      -2.000085,      -2.000040,      -1.999796,      -1.998456,      -1.989909,      -1.903602,
   66.500000,      -2.000007,      -2.000041,      -2.000070,      -2.000089,      -2.000084,      -2.000085,      -2.000049,      -1.999835,      -1.998676,      -1.991440,      -1.922828,
   67.000000,      -2.000007,      -2.000041,      -2.000070,      -2.000089,      -2.000082,      -2.000084,      -2.000056,      -1.999868,      -1.998866,      -1.992733,      -1.937703,
   67.500000,      -2.000007,      -2.000041,      -2.000070,      -2.000087,      -2.000082,      -2.000083,      -2.000064,      -1.999895,      -1.999036,      -1.993811,      -1.949327,
   68.000000,      -2.000007,      -2.000041,      -2.000070,      -2.000086,      -2.000082,      -2.000084,      -2.000068,      -1.999917,      -1.999174,      -1.994728,      -1.958510,
   68.500000,      -2.000007,      -2.000041,      -2.000069,      -2.000085,      -2.000081,      -2.000084,      -2.000073,      -1.999941,      -1.999296,      -1.995488,      -1.965831,
   69.000000,      -2.000007,      -2.000041,      -2.000069,      -2.000085,      -2.000081,      -2.000083,      -2.000076,      -1.999961,      -1.999397,      -1.996143,      -1.971700,
   69.500000,      -2.000007,      -2.000041,      -2.000069,      -2.000084,      -2.000081,      -2.000082,      -2.000079,      -1.999979,      -1.999489,      -1.996696,      -1.976458,
   70.000000,      -2.000007,      -2.000041,      -2.000069,      -2.000083,      -2.000080,      -2.000080,      -2.000079,      -1.999995,      -1.999565,      -1.997166,      -1.980327,
   70.500000,      -2.000007,      -2.000041,      -2.000069,      -2.000082,      -2.000079,      -2.000079,      -2.000078,      -2.000005,      -1.999639,      -1.997574,      -1.983498,
   71.000000,      -2.000007,      -2.000041,      -2.000068,      -2.000081,      -2.000079,      -2.000079,      -2.000078,      -2.000016,      -1.999701,      -1.997911,      -1.986120,
   71.500000,      -2.000007,      -2.000041,      -2.000067,      -2.000080,      -2.000078,      -2.000079,      -2.000078,      -2.000026,      -1.999747,      -1.998219,      -1.988284,
   72.000000,      -2.000007,      -2.000041,      -2.000066,      -2.000078,      -2.000077,      -2.000078,      -2.000081,      -2.000036,      -1.999792,      -1.998473,      -1.990091,
   72.500000,      -2.000007,      -2.000041,      -2.000066,      -2.000077,      -2.000077,      -2.000078,      -2.000080,      -2.000045,      -1.999832,      -1.998692,      -1.991592,
   73.000000,      -2.000007,      -2.000041,      -2.000066,      -2.000076,      -2.000078,      -2.000078,      -2.000079,      -2.000051,      -1.999864,      -1.998879,      -1.992858,
   73.500000,      -2.000007,      -2.000041,      -2.000065,      -2.000075,      -2.000076,      -2.000077,      -2.000079,      -2.000055,      -1.999892,      -1.999043,      -1.993913,
   74.000000,      -2.000007,      -2.000041,      -2.000066,      -2.000075,      -2.000075,      -2.000076,      -2.000078,      -2.000063,      -1.999913,      -1.999177,      -1.994812,
   74.500000,      -2.000007,      -2.000041,      -2.000066,      -2.000072,      -2.000074,      -2.000077,      -2.000077,      -2.000067,      -1.999935,      -1.999301,      -1.995554,
   75.000000,      -2.000007,      -2.000041,      -2.000065,      -2.000073,      -2.000075,      -2.000077,      -2.000076,      -2.000070,      -1.999956,      -1.999394,      -1.996203,
   75.500000,      -2.000007,      -2.000041,      -2.000065,      -2.000072,      -2.000073,      -2.000076,      -2.000076,      -2.000072,      -1.999974,      -1.999489,      -1.996747,
   76.000000,      -2.000007,      -2.000041,      -2.000065,      -2.000072,      -2.000073,      -2.000076,      -2.000076,      -2.000072,      -1.999988,      -1.999565,      -1.997209,
   76.500000,      -2.000007,      -2.000041,      -2.000065,      -2.000072,      -2.000072,      -2.000075,      -2.000076,      -2.000071,      -1.999996,      -1.999637,      -1.997610,
   77.000000,      -2.000007,      -2.000041,      -2.000064,      -2.000070,      -2.000072,      -2.000075,      -2.000076,      -2.000071,      -2.000009,      -1.999698,      -1.997938,
   77.500000,      -2.000007,      -2.000041,      -2.000062,      -2.000071,      -2.000070,      -2.000072,      -2.000073,      -2.000072,      -2.000020,      -1.999743,      -1.998240,
   78.000000,      -2.000007,      -2.000041,      -2.000062,      -2.000070,      -2.000069,      -2.000071,      -2.000071,      -2.000071,      -2.000027,      -1.999786,      -1.998489,
   78.500000,      -2.000007,      -2.000041,      -2.000062,      -2.000069,      -2.000069,      -2.000071,      -2.000071,      -2.000071,      -2.000034,      -1.999822,      -1.998703,
   79.000000,      -2.000007,      -2.000041,      -2.000062,      -2.000068,      -2.000069,      -2.000069,      -2.000069,      -2.000072,      -2.000040,      -1.999858,      -1.998886,
   79.500000,      -2.000007,      -2.000041,      -2.000061,      -2.000067,      -2.000068,      -2.000068,      -2.000068,      -2.000070,      -2.000046,      -1.999887,      -1.999045,
   80.000000,      -2.000007,      -2.000041,      -2.000061,      -2.000067,      -2.000067,      -2.000067,      -2.000067,      -2.000069,      -2.000053,      -1.999902,      -1.999181,
   80.500000,      -2.000007,      -2.000041,      -2.000060,      -2.000065,      -2.000067,      -2.000067,      -2.000067,      -2.000067,      -2.000055,      -1.999925,      -1.999300,
   81.000000,      -2.000007,      -2.000040,      -2.000061,      -2.000064,      -2.000065,      -2.000064,      -2.000064,      -2.000067,      -2.000059,      -1.999946,      -1.999396,
